       id       bayes.sfh.sfr     bayes.sfh.sfr_err  bayes.sfh.sfr100Myrs  bayes.sfh.sfr100Myrs_err  bayes.sfh.sfr10Myrs  bayes.sfh.sfr10Myrs_err             bayes.L15           bayes.L15_err            bayes.L18W          bayes.L18W_err             bayes.L24           bayes.L24_err              bayes.N2            bayes.N2_err               bayes.N3            bayes.N3_err               bayes.N4            bayes.N4_err     bayes.PACS_green    bayes.PACS_green_err      bayes.PACS_red      bayes.PACS_red_err              bayes.S11           bayes.S11_err               bayes.S7            bayes.S7_err             bayes.S9W           bayes.S9W_err          bayes.WFCAM_J       bayes.WFCAM_J_err          bayes.WFCAM_K       bayes.WFCAM_K_err          bayes.WFCAM_Y       bayes.WFCAM_Y_err    bayes.cfht.megacam.g  bayes.cfht.megacam.g_err  bayes.cfht.megacam.inew  bayes.cfht.megacam.inew_err   bayes.cfht.megacam.r  bayes.cfht.megacam.r_err    bayes.cfht.megacam.u  bayes.cfht.megacam.u_err   bayes.cfht.megacam.z  bayes.cfht.megacam.z_err  bayes.xray_boxcar_2to7keV  bayes.xray_boxcar_2to7keV_err     best.chi_square  best.reduced_chi_square  best.agn.EBV  best.agn.Mcl  best.agn.R  best.agn.delta  best.agn.disk_type  best.agn.emissivity  best.agn.fracAGN  best.agn.fracAGN_dale2014  best.agn.i  best.agn.law  best.agn.oa  best.agn.pl  best.agn.q  best.agn.t  best.agn.temperature  best.attenuation.B_B90  best.attenuation.E_BV_factor  best.attenuation.E_BV_lines  best.attenuation.E_BVs  best.attenuation.FUV  best.attenuation.V_B90  best.attenuation.powerlaw_slope  best.attenuation.uv_bump_amplitude  best.attenuation.uv_bump_wavelength  best.attenuation.uv_bump_width  best.dust.alpha  best.nebular.f_dust  best.nebular.f_esc  best.nebular.lines_width  best.nebular.logU  best.nebular.ne  best.nebular.zgas  best.param.EW(500.7/1.0)  best.param.EW(656.3/1.0)  best.param.restframe_FUV-NUV  best.param.restframe_NUV-r_prime  best.radio.R_agn  best.radio.alpha_agn  best.radio.alpha_sf  best.radio.qir_sf  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift  best.xray.E_cut  best.xray.a1  best.xray.a2  best.xray.alpha_ox  best.xray.det_hmxb  best.xray.det_lmxb  best.xray.gam          best.agn.L_6um  best.agn.accretion_power  best.agn.disk_luminosity  best.agn.intrin_Lnu_2500A_30deg     best.agn.luminosity  best.agn.polar_dust_luminosity  best.agn.torus_dust_luminosity  best.agn.total_dust_luminosity    best.dust.luminosity  best.param.restframe_Lnu(FUV)  best.param.restframe_Lnu(V_B90)  best.radio.P_agn_1p4GHz  best.sfh.integrated         best.sfh.sfr  best.sfh.sfr100Myrs  best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young  best.xray.agn_Lnu_2keV_30deg  best.xray.agn_Lx_2to10keV  best.xray.agn_Lx_total  best.xray.hmxb_Lx_2to10keV  best.xray.hotgas_Lx_0p5to2keV  best.xray.lmxb_Lx_2to10keV  best.xray_boxcar_2to7keV     best.cfht.megacam.u    best.cfht.megacam.g    best.cfht.megacam.r  best.cfht.megacam.inew    best.cfht.megacam.z           best.WFCAM_Y           best.WFCAM_J          best.WFCAM_K                best.N2               best.N3                best.N4                best.S7               best.S9W               best.S11              best.L15             best.L18W              best.L24      best.PACS_green        best.PACS_red 
 61020395                 nan                   nan                   nan                       nan                  nan                      nan                   nan                     nan                   nan                     nan                   nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                  nan                     nan                 nan                     nan                    nan                     nan                    nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                    nan                     nan                     nan                       nan                      nan                          nan                    nan                       nan                     nan                       nan                    nan                       nan                        nan                            nan                 nan                      nan          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0  4628.1340923492035              3.138538717543866e+26                     1.4            300.0           0.5           0.0                -1.9                 0.0                 0.0            1.8                     nan                       nan                       nan                              nan                     nan                             nan                             nan                             nan                     nan                            nan                              nan                      nan                  nan                  nan                  nan                 nan                     nan                     nan                      nan                        nan                     nan                     nan                 nan                     nan                       nan                  nan                      nan                        nan                     nan                     nan                      nan                           nan                        nan                     nan                         nan                            nan                         nan                       nan                     nan                    nan                    nan                     nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                    nan                    nan                    nan                   nan                   nan                   nan                  nan                  nan 
 61020515                 nan                   nan                   nan                       nan                  nan                      nan                   nan                     nan                   nan                     nan                   nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                  nan                     nan                 nan                     nan                    nan                     nan                    nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                    nan                     nan                     nan                       nan                      nan                          nan                    nan                       nan                     nan                       nan                    nan                       nan                        nan                            nan                 nan                      nan          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   4914.614568182339             2.8613233721877856e+26                     1.3            300.0           0.5           0.0                -1.9                 0.0                 0.0            1.8                     nan                       nan                       nan                              nan                     nan                             nan                             nan                             nan                     nan                            nan                              nan                      nan                  nan                  nan                  nan                 nan                     nan                     nan                      nan                        nan                     nan                     nan                 nan                     nan                       nan                  nan                      nan                        nan                     nan                     nan                      nan                           nan                        nan                     nan                         nan                            nan                         nan                       nan                     nan                    nan                    nan                     nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                    nan                    nan                    nan                   nan                   nan                   nan                  nan                  nan 
 61021164  11.066534897038567    0.5533267448519283      11.2317470675049         0.561587353375245   11.081480595996581       0.5540740297998291  0.029075256586747335  2.1954200588020434e-05   0.03267102098417547  2.4669297275571517e-05  0.035030876031096614  2.6451181156946975e-05  0.011663566316896995   8.806948056635476e-06   0.014439313695184409  1.0902864718377372e-05   0.014627460613313182  1.1044931054689793e-05  0.36960587007774715   0.0002790827102758885  0.7623437121341351   0.0005756319543827315   0.010112099118954202    7.63546322492786e-06   0.010270805083375458   7.755299229368193e-06  0.009326284989426066   7.042109182700189e-06   0.005663940010154413   4.276738701529618e-06   0.011568467933890002   8.735140986940144e-06     0.0044719865406845  3.3767161864313776e-06   0.0012006345048036458     9.065774079315026e-07    0.0018046692020868356       1.3626730873183895e-06  0.0014136199261973025    1.0673988489959938e-06   0.0010662809724853702     8.051294846973844e-07   0.003002331396025511     2.267006157053122e-06     1.3694520160121647e-07          4.775716002150173e-08   69.41120744491573        4.627413829661049          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   5230.272519856739             2.5891473433813146e+26                     1.2            300.0           0.5           0.0                -1.1                 0.0                 0.0            1.8    7.69494289471205e+35    3.5100294675470124e+36    5.1915997281334777e+36           1.6111204912679166e+21   7.817697417289509e+36          6.4735052620402665e+35          1.9787471629520043e+36           2.626097689156031e+36  2.3634879202404265e+37         3.7466125927059355e+21           2.0413937284141206e+22    3.932219806201629e+22    76831002404.65411     11.0653098568182   11.230503738673363  11.080253901321361   5.185452034438337e+37  3.2123151960636723e+36    4.520723465316416e+34      3.167107961410508e+36  3.5191513102462705e+37  1.6663007241920661e+37   20485154872.81141      20481790764.220554        3364108.5908557856    56345847640.97816        56238409209.98952          107438430.9886422   9.724060994580774e+53  1.1371608646515388e+52    9.610344908115619e+53        2.1930672024784645e+18     1.9744691253957895e+36   9.825017863173172e+36       2.001795780858796e+33          9.321318103098893e+32       2.641451104433566e+33    1.7019951402903175e-07   0.0010661629376090824  0.0012005015972971832  0.0014134634416895487   0.0018044694293144563   0.003001999044774716  0.0044714915019548294   0.005663313024889129  0.011567187330825096   0.011662275186657576  0.014437715296029146   0.014625841386722394      0.010269668128634    0.00932525259090883   0.010110979732601715   0.02907203802203239   0.03266740437652742  0.035026998192867025   0.3695649555493295   0.7622593224206611 
 61021385  3.8849627648733165   0.19424813824366582    3.9429613286999534        0.1971480664349977   3.8902095277026114      0.19451047638513058   0.24601817253332528   0.0016579761429221062    0.2749721082856795   0.0018531037395007753    0.2999440453569597   0.0020213956810284967   0.09139527632848397   0.0006159349375212264    0.07183755586468227  0.00048413071507286457    0.06106551697885672   0.0004115353319781086    5.046817429543693    0.034011726896855415   6.799375654303466    0.045822641902900425    0.19109491296130443   0.0012878349735757936    0.08337677839072995    0.000561896334819771   0.15640242602633292   0.0010540338885399758    0.06705710449119488  0.00045191409364190747    0.09695267889748695   0.0006533876215288397    0.05137031803136234   0.0003461970344437994    0.014365387255531182     9.681182941996598e-05       0.0348117932567586        0.0002346051192792449   0.027590029233203323    0.00018593589969447607    0.008971452980258124    6.0460797897360895e-05    0.04446604838481824     0.0002996674864823755     1.5535019597793764e-06         1.4682297887276874e-07  408.87834989770624       22.715463883205903          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0  10334.774415951877              4.793248955455761e+25                     0.3            300.0           0.5           0.0                -1.1                 0.0                 0.0            1.8   2.697564781843027e+35    1.2304876078278385e+36    1.8199844728753855e+36            5.647997595325367e+20   2.740598015675661e+36          2.2693735416744514e+35           6.936761886328302e+35           9.206135428002753e+35   8.285521885202474e+36         1.3134249752832408e+21            7.156377770430783e+21   1.3784920575517884e+22   26934131815.704338    3.879091837113662   3.9370027539282177  3.8843306710727448  1.8178293169205613e+37    1.12611990233682e+36    1.584799858211979e+34     1.1102719037547001e+36   1.233685391352384e+37   5.841439255681771e+36   7181344045.252203        7180164712.15238         1179333.099823833    19752787808.71102         19715123834.9016          37663973.80942215  3.4088991737028564e+53    3.98646895986997e+51   3.3690344841041567e+53         7.688089347207944e+17      6.921764655543162e+35  3.4442909494348325e+36        7.01756188807782e+32          3.267712285760421e+32       9.259958871399781e+32    1.5864106645539616e-06    0.008957895385106256   0.014343678385737307   0.027548335379666437     0.03475918592542395   0.044398851612641954    0.05129268757660497    0.06695576827767978   0.09680616470716866    0.09125716044491625   0.07172899546746943    0.06097323520925254    0.08325078000351487     0.1561660718061747     0.1908061317046661   0.24564639164225352   0.27455657241535886    0.2994907720751277     5.03919071537981    6.789100486768245 
 61021590  2.4294562372937167   0.12147281186468584    2.4657255611381363       0.12328627805690683    2.432737293368819      0.12163686466844095   0.08075144409359374  0.00017342304474248288   0.08975363714537435   0.0001927562931558463   0.09611670154939324    0.000206421708248096   0.03141385229414528   6.746487289598186e-05     0.0262316955871401  5.6335593357403035e-05     0.0216017625664085    4.63922779105809e-05   1.5365288514537787   0.0032998730207838348  2.3171845811415284    0.004976421286362832    0.06169839769115589  0.00013250442891066068    0.02107044827760764   4.525121916279866e-05   0.04575059593261217   9.825468429048262e-05   0.020697076639649297   4.444936048396008e-05    0.03206092216521855    6.88545301146509e-05   0.016101012839380136   3.457878309651974e-05    0.003991686064776495       8.5726064565153e-06     0.010947238335724826       2.3510457614883013e-05   0.008253949086932106    1.7726308153029585e-05   0.0027937627775714916     5.999927959345286e-06   0.013645717515689925    2.9305753052836192e-05      5.068024439814391e-07          3.845139262623769e-08   607.2144358166471        33.73413532314706          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   9463.751688031693              6.718193224097666e+25                     0.4            300.0           0.5           0.0                -1.1                 0.0                 0.0            1.8  1.6900340227214942e+35       7.7090490495855e+35    1.1402268077813418e+36           3.5384907753086557e+20   1.716994498249052e+36          1.4217706731303913e+35           4.345906231546713e+35          5.7676769046771045e+35  5.1909092142093913e+36          8.228654634956539e+20            4.483496371572811e+21    8.636302241913852e+21   16874330302.424078     2.43026496568667     2.46654636302784   2.433547113974575  1.1388765948365259e+37   7.055181626862517e+35    9.928828021518485e+33      6.955893346647333e+35   7.729083278198494e+36   3.659682670166765e+36   4499137832.401785       4498398975.979786         738856.4219993077   12375192493.991623       12351595879.149504          23596614.84211902   2.135687573608107e+53  2.4975371186824244e+51   2.1107122024212824e+53        4.8166155837884845e+17      4.336510412605091e+35  2.1578606481952916e+36      4.3965277227938465e+32         2.0472334813131076e+32       5.801397485244165e+32     5.127832090468936e-07    0.002794692777975168   0.003993014835308265     0.0082566966988784     0.01095088250199159   0.013650259963924946    0.01610637261744019    0.02070396637623836   0.03207159475016215    0.03142430947954023  0.026240427712745398    0.02160895345894532   0.021077462303838192    0.04576582559814689    0.06171893613315233   0.08077832499994964   0.08978351474251565   0.09614869731222558   1.5370403381353195    2.317955936037211 
 61021818                 nan                   nan                   nan                       nan                  nan                      nan                   nan                     nan                   nan                     nan                   nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                  nan                     nan                 nan                     nan                    nan                     nan                    nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                    nan                     nan                     nan                       nan                      nan                          nan                    nan                       nan                     nan                       nan                    nan                       nan                        nan                            nan                 nan                      nan          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0  4628.1340923492035              3.138538717543866e+26                     1.4            300.0           0.5           0.0                -1.9                 0.0                 0.0            1.8                     nan                       nan                       nan                              nan                     nan                             nan                             nan                             nan                     nan                            nan                              nan                      nan                  nan                  nan                  nan                 nan                     nan                     nan                      nan                        nan                     nan                     nan                 nan                     nan                       nan                  nan                      nan                        nan                     nan                     nan                      nan                           nan                        nan                     nan                         nan                            nan                         nan                       nan                     nan                    nan                    nan                     nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                    nan                    nan                    nan                   nan                   nan                   nan                  nan                  nan 
 61021971   89.96896402343003    4.4984482011715015     91.31210963849476         4.565605481924738     90.0904699025845       4.5045234951292255   0.23637667419501662    1.29548598029042e-05    0.2656096003746028   1.455699952999492e-05    0.2847948029508649   1.560846372591069e-05   0.09482272347332558   5.196854101234394e-06    0.11738905686844273   6.433624549904063e-06     0.1189186579102988   6.517455863290393e-06   3.0048301060137605   0.0001646827162092949   6.197719037495485   0.0003396721842456454    0.08220957059268905   4.505577655291758e-06    0.08349982190768204   4.576291167753019e-06   0.07582104122858442   4.155447920449704e-06    0.04604682673894724  2.5236423467042142e-06    0.09404959050270335   5.154481776310183e-06    0.03635645664477814   1.992551931646604e-06    0.009760945370250837     5.349583635780672e-07     0.014671640222287808        8.040939014209524e-07   0.011492479033964201      6.29856796064366e-07    0.008668675004863173     4.750953948708368e-07    0.02440842123289356    1.3377279131251496e-06      7.595109761279215e-07         2.2640710252209553e-08   62.16757840150815        5.180631533459013          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   5230.272519856739             2.5891473433813146e+26                     1.2            300.0           0.5           0.0                -1.2                 0.0                 0.0            1.8   6.256533869638948e+36     2.853902692667147e+37    4.2211384777132824e+37           1.3099551302211793e+22   6.356341995399702e+37           5.263418518033913e+36          1.6088616658830275e+37          2.1352035176864187e+37   1.921683165917776e+38         3.0462615387034203e+22            1.659797763004636e+23   3.1971733561885284e+23    624690495251.5803    89.96881048306132    91.31195380592368   90.09031615485476   4.216139967087525e+38   2.611839892657231e+37    3.675668534910177e+35     2.5750832073081293e+37   2.861319397194044e+38  1.3548205698934809e+38  166558825764.15143      166531473177.35797        27352586.793459494   458131670374.77747        457258119795.4181          873550579.3593816   7.906350676733156e+54   9.245923669959218e+52    7.813891440033564e+54         9.786512783741985e+18      8.811023809462809e+36   4.384391997188777e+37      1.6276018255639142e+34          7.578892165891667e+33       2.147686932315076e+34     7.610004150034221e-07    0.008668660210966512   0.009760928712293648   0.011492459420984466    0.014671615183775097   0.024408379577662377    0.03635639459911808    0.04604674815577323   0.09404942999836767     0.0948225616495669   0.11738885653314635     0.1189184549645966    0.08349967940750343    0.07582091183295613    0.08220943029444379   0.23637627079633242   0.26560914708722294    0.2847943169221601   3.0048249779929215    6.197708460514007 
 61022687                 nan                   nan                   nan                       nan                  nan                      nan                   nan                     nan                   nan                     nan                   nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                  nan                     nan                 nan                     nan                    nan                     nan                    nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                    nan                     nan                     nan                       nan                      nan                          nan                    nan                       nan                     nan                       nan                    nan                       nan                        nan                            nan                 nan                      nan          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   4367.376750929067              3.420364545220432e+26                     1.5            300.0           0.5           0.0                -1.9                 0.0                 0.0            1.8                     nan                       nan                       nan                              nan                     nan                             nan                             nan                             nan                     nan                            nan                              nan                      nan                  nan                  nan                  nan                 nan                     nan                     nan                      nan                        nan                     nan                     nan                 nan                     nan                       nan                  nan                      nan                        nan                     nan                     nan                      nan                           nan                        nan                     nan                         nan                            nan                         nan                       nan                     nan                    nan                    nan                     nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                    nan                    nan                    nan                   nan                   nan                   nan                  nan                  nan 
 61023102   5.178254521401618    0.2589127260700809     5.255560622784518       0.26277803113922593    5.185247914900566      0.25926239574502835   0.32791684022979223   7.340598781172756e-06   0.36650944916741984   8.204515553276643e-06    0.3997944647193591   8.949618928939386e-06   0.12182047332908096   2.727018281265129e-06    0.09575204988479792  2.1434622881416805e-06    0.08139403349154194  1.8220501960925623e-06    6.726886911122122  0.00015058506243920488    9.06286619860387  0.00020287724328150943     0.2547098021133778  5.7018189783604305e-06    0.11113264291370287   2.487765320467122e-06    0.2084682965437508  4.6666774492272255e-06    0.08938020144318001   2.000824957068408e-06    0.12922791754975343   2.892837993298735e-06    0.06847133362947827  1.5327684538360492e-06    0.019147579014200722     4.286290849703095e-07      0.04640052858673582        1.038701346813658e-06   0.036774662273268074     8.232210363823383e-07     0.01195802116267607    2.6768687911991863e-07    0.05926865456201008    1.3267614226056866e-06      6.415276179429332e-07         1.0072756451252779e-10  175.46515845242473       10.321479908966161          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0  10334.774415951877              4.793248955455761e+25                     0.3            300.0           0.5           0.0                -1.3                 0.0                 0.0            1.8   3.601017374866616e+35    1.6425953086171142e+36     2.429523010132882e+36            7.539591861099195e+20   3.658463047263828e+36           3.029418833103606e+35           9.259981538205855e+35          1.2289400371309462e+36   1.106046033417851e+37         1.7533095732912516e+21            9.553149887590003e+21    1.840168541557004e+22    35954753449.52919   5.1782545494999725   5.2555606513023525  5.1852479430368685  2.4266460619716714e+37  1.5032733826423296e+36   2.1155717421579137e+34     1.4821176652207505e+36  1.6468640750654526e+37   7.797819869062191e+36   9586477720.909433       9584903412.476952        1574308.4324816233    26368275779.69209       26317997608.429195          50278171.26289227    4.55058771388822e+53   5.321593789139835e+51   4.4973717759968216e+53        3.0914840744326445e+17      2.783334614516892e+35  1.3849956909979543e+36       9.367842603173673e+32          4.362115340580953e+32       1.236125004704382e+33     6.415275935267335e-07    0.011958021227562938   0.019147579118099722    0.03677466247281552     0.04640052883851536    0.05926865488361492    0.06847133400101887    0.08938020192817676    0.1292279182509727    0.12182047399010579   0.09575205040436974    0.08139403393320396    0.11113264351673319     0.2084682976749459     0.2547098034954895   0.32791684200914156    0.3665094511561812   0.39979446688873227    6.726886947623698    9.062866247780986 
 61023500                 nan                   nan                   nan                       nan                  nan                      nan                   nan                     nan                   nan                     nan                   nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                  nan                     nan                 nan                     nan                    nan                     nan                    nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                    nan                     nan                     nan                       nan                      nan                          nan                    nan                       nan                     nan                       nan                    nan                       nan                        nan                            nan                 nan                      nan          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   4367.376750929067              3.420364545220432e+26                     1.5            300.0           0.5           0.0                -1.9                 0.0                 0.0            1.8                     nan                       nan                       nan                              nan                     nan                             nan                             nan                             nan                     nan                            nan                              nan                      nan                  nan                  nan                  nan                 nan                     nan                     nan                      nan                        nan                     nan                     nan                 nan                     nan                       nan                  nan                      nan                        nan                     nan                     nan                      nan                           nan                        nan                     nan                         nan                            nan                         nan                       nan                     nan                    nan                    nan                     nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                    nan                    nan                    nan                   nan                   nan                   nan                  nan                  nan 
 61024287                 nan                   nan                   nan                       nan                  nan                      nan                   nan                     nan                   nan                     nan                   nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                  nan                     nan                 nan                     nan                    nan                     nan                    nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                    nan                     nan                     nan                       nan                      nan                          nan                    nan                       nan                     nan                       nan                    nan                       nan                        nan                            nan                 nan                      nan          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0  4628.1340923492035              3.138538717543866e+26                     1.4            300.0           0.5           0.0                -1.9                 0.0                 0.0            1.8                     nan                       nan                       nan                              nan                     nan                             nan                             nan                             nan                     nan                            nan                              nan                      nan                  nan                  nan                  nan                 nan                     nan                     nan                      nan                        nan                     nan                     nan                 nan                     nan                       nan                  nan                      nan                        nan                     nan                     nan                      nan                           nan                        nan                     nan                         nan                            nan                         nan                       nan                     nan                    nan                    nan                     nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                    nan                    nan                    nan                   nan                   nan                   nan                  nan                  nan 
